gender_equality,environment,pdgg,trade,bio_diversity,climate_mitigation,climate_adaptation,desertification,rmnch,drr,disability,nutrition,reporting_org_ref
True,False,True,False,False,False,False,False,False,False,False,False,NL-KVK-41022454
True,False,False,True,False,False,False,False,False,False,False,True,GB-COH-05393391
False,False,False,False,False,False,False,False,False,False,False,False,TZ-BRLA-63966
False,False,False,False,False,False,False,False,False,False,False,False,TZ-BRE-63966
False,False,True,False,False,False,False,False,False,False,False,False,GB-COH-07627789
False,False,False,False,False,False,False,False,False,False,False,False,HK-CR-2091642
False,False,False,False,False,False,False,False,False,False,False,False,JE-FSC-NPO_1108
True,True,True,False,False,True,False,False,True,True,False,True,GB-CHC-1065972
True,True,True,True,True,True,True,True,True,False,False,False,US-EIN-13-3622707
True,True,False,False,True,True,True,False,False,False,False,False,GB-COH-0277068
True,False,True,False,False,False,False,False,True,False,False,False,BI-NIF-4000039331
True,True,True,True,True,True,True,True,True,False,False,False,BE-BCE_KBO-0479222461
False,False,False,False,False,False,False,False,True,False,False,False,US-EIN-53-0235320
False,False,False,False,False,False,False,False,False,False,False,False,NL-KVK-50130536
False,False,False,False,False,False,False,False,False,False,False,False,SN-NINEA-621108990A0
False,False,False,False,False,False,False,False,False,False,False,False,LB-MOI-6491
False,False,False,False,False,False,False,False,False,False,False,False,IL-RA-580675486
False,False,False,False,False,False,False,False,False,False,False,True,CA-CRA_ACR-869974816
False,False,False,False,False,False,False,False,False,False,False,False,ZW-PVO-15/2003
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-08100658
True,True,True,True,True,True,True,True,True,False,False,False,NL-KVK-40530467
True,True,True,True,True,True,True,True,True,False,False,False,NL-KVK-41180885
False,False,False,False,False,False,False,False,False,False,False,False,BD-NAB-2686
True,True,True,True,False,False,False,False,False,False,False,False,BE-BCE_KBO-0415365777
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-98-0513530
True,False,True,False,False,False,False,False,False,False,False,False,GH-DSW-GH-DSW-7992
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-RC000721
True,False,True,False,False,False,False,False,True,False,False,True,CH-FDJP-CHE106823242
False,False,False,False,False,False,False,False,False,False,False,False,NG-CAC-RC-929657
True,True,False,False,True,True,True,True,True,False,False,False,﻿CH-4
True,False,False,False,False,False,True,False,False,False,False,False,NL-KVK-77583442
False,True,False,False,False,False,False,False,False,False,False,True,US-DOS-64562614
False,False,False,False,False,False,False,False,False,False,False,False,MW-CNM-BCM-CF
True,True,True,True,True,True,True,True,True,True,True,True,PH-SEC-CN200340507
False,False,False,False,False,False,False,False,False,False,False,False,MZ-NUIT-600000381
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1114944
True,False,False,False,False,False,False,False,False,False,False,False,ES-RMC-G-8236803
True,True,True,True,False,True,True,False,False,False,False,False,NL-KVK-53521129
False,False,False,False,False,False,False,False,False,False,False,False,IT-CF-80017510225
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-471065461
True,False,True,False,False,False,False,False,False,False,False,False,CH-FDJP-CHE105829963
False,False,False,False,False,False,False,False,False,False,False,False,CA-CC-1347404-6
False,False,False,False,False,False,False,False,False,False,False,False,BF-MATD-N00000408001
False,False,False,True,False,False,False,False,False,False,False,False,GB-COH-2394229
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-02394229
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-5419428
False,False,True,False,False,False,False,False,False,False,False,False,GB-COH-04481639
True,False,True,False,False,False,False,False,False,False,False,False,US-EIN-56-2460366
True,True,True,False,False,False,True,False,True,False,False,False,NL-KVK-40594571
False,False,False,False,False,False,False,False,False,False,False,False,KE-KRA-p051542095j
False,False,False,False,False,False,False,False,False,False,False,False,KE-NCB-OP-218-051-9341-334
False,False,False,False,False,False,False,False,False,False,False,False,CA-CRA_ACR-872374426
False,False,False,False,False,False,False,False,False,False,False,False,NA-COA-04413362
True,False,False,False,False,False,False,False,False,False,False,False,ET-CSA-1233
False,False,False,False,False,False,False,False,False,False,False,True,NL-KVK-30204842
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-83-1236759
True,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1141552
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-10781862
False,False,False,False,False,False,False,False,False,False,False,False,DK-CVR-20453672
True,False,True,False,False,False,True,False,False,False,False,False,NL-KVK-60633468
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-061660068
False,False,False,False,False,False,False,False,False,False,False,False,XI-IATI-WVDRC
True,False,True,False,False,False,True,False,True,False,False,True,NL-KVK-41179943
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-11594545
False,False,True,False,False,False,False,False,False,False,False,False,JO-CCD-50544
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1140123
False,False,False,False,False,False,False,False,False,False,False,False,DE-CR-7745
False,False,True,False,False,False,False,False,False,False,False,False,GB-CHC-1013587
True,True,True,True,True,True,True,True,True,False,False,False,BE-BCE_KBO-0448723978
False,False,False,False,False,False,False,False,False,False,False,False,ZW-PVO-WO1789
True,False,True,True,False,False,False,False,False,True,True,False,GB-CHC-1128267-8
True,True,True,True,True,True,True,True,True,True,True,True,ID-DJP-023047012526000
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1143852
False,False,False,False,False,False,False,False,False,False,False,False,AF-MOE-138
False,False,False,False,False,False,False,False,False,False,False,False,XI-IATI-XI-GRID-grid.442626.0
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-207076
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-04589451
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1058162
False,False,False,True,False,False,False,False,False,False,False,False,GH-RGD-ET000570722
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-05126149
True,True,True,False,False,False,False,False,False,False,False,False,CO-RUE-901337512
False,False,False,False,False,False,False,False,False,False,False,False,CO-RUE-900619925-0
False,False,True,False,False,False,False,False,False,False,False,False,GB-CHC-1112842
False,False,False,False,False,False,False,False,False,False,False,False,KE-KRA-P052188980R
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-OC422288
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1187935
False,False,False,False,False,False,False,False,False,False,False,False,CR-RPJ-3-006-125548
False,False,False,False,False,False,False,False,False,False,False,False,AF-MOE-611
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-84-1648607
True,False,True,False,False,False,False,False,False,False,False,True,ZA-NPO-053-456
True,False,True,False,False,False,False,False,False,False,False,False,XI-IATI-SPR
False,False,False,False,False,False,False,False,False,False,False,False,GH-RGD-CG056382017
False,False,False,False,False,False,False,False,False,False,False,False,DE-CR-RA000243-HRB5459
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-08705643
True,False,False,False,False,False,False,False,False,False,False,False,UG-NGO-S59143785
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-297716
False,False,False,False,False,False,False,False,False,False,False,False,TR-MOI-27-018-163
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-11-3580024
False,False,True,False,False,False,False,False,False,False,False,False,BJ-IFU-6201100143407
False,False,False,False,False,False,False,False,False,False,False,False,BE-BCE_KBO-0662878501
False,False,False,False,False,False,False,False,False,False,False,False,XI-IATI-CHE-442.839.246
False,False,False,False,False,False,False,False,False,False,False,False,SS-RRC-SS-RRC-004
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-04644326
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-94-3045180
False,False,False,False,False,False,False,False,False,False,False,False,BJ-IFU-6201810257535
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-327461
False,True,False,False,False,False,False,False,False,False,True,False,FR-RCS-519655997
True,True,True,True,True,True,True,True,True,False,False,False,BE-BCE_KBO-0546740696
True,True,True,False,True,True,True,False,True,False,False,False,BE-BCE_KBO-0408095925
False,False,False,False,False,False,False,False,False,False,False,False,ZA-PBO-7270782362
False,True,False,False,False,False,False,False,False,False,False,False,GB-COH-213890
False,False,False,False,False,False,False,False,False,False,False,False,XI-GRID-grid.9829.a
False,False,True,False,False,False,False,False,False,True,False,False,UG-NGB-3329
False,False,False,False,False,False,False,False,False,False,True,False,NP-SWC-24
False,False,False,False,False,False,False,False,False,False,False,False,NL-KVK-67143555
False,False,False,False,False,False,False,False,False,False,False,False,KE-KRA-P051155108P
True,True,True,True,True,True,True,True,True,False,False,False,BE-BCE_KBO-0415426155
False,False,False,False,False,False,False,False,False,False,False,False,KE-RCO-CPR-2009-5689
False,False,True,False,False,False,False,False,False,False,False,False,BO-NIT-351775028
True,False,True,False,False,False,False,False,False,True,True,False,NL-KVK-41149287
True,False,True,False,False,False,False,False,False,False,False,False,NL-KVK-27264198
True,True,True,True,True,False,False,True,True,False,False,False,BE-BCE_KBO-0463729878
False,False,False,False,False,False,False,False,False,False,False,False,ET-CSA-1424
False,False,False,False,False,False,False,False,False,False,False,False,IE-CHY-20041069
False,False,False,False,False,False,False,False,False,False,False,False,LB-MOI-26_AD
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-45-2796201
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1055436
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-208223
False,False,False,False,False,False,False,False,False,False,False,False,XM-OCHA-HP3664
False,False,False,False,False,False,False,False,False,False,False,False,BE-BCE_KBO-0453475391
False,False,False,False,False,False,False,False,False,False,False,False,KE-RCO-84486
False,False,True,False,False,False,False,False,False,False,False,False,US-EIN-52-5170039
False,False,False,False,False,False,False,False,False,False,False,False,TZ-TRA-110-664-087
False,False,False,False,False,False,False,False,True,False,False,False,ML-NIF-082208943A
False,False,False,False,False,False,True,False,False,False,False,False,KE-NCB-OP218051200904966065
False,False,False,False,False,False,False,False,False,False,False,False,Department of Health and Social Care (DHSC) Global Health Research
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-RC000797
True,True,True,True,False,True,True,True,True,False,False,False,BF-MATD-RNRD00045
True,False,True,True,False,False,False,True,False,False,False,True,LB-MOI-110
False,False,False,False,False,False,False,False,False,False,False,False,XI-IATI-035026724
False,False,False,False,False,False,False,False,False,False,False,False,UG-NGB-12317
True,True,False,False,False,True,True,False,False,False,False,True,GB-COH-NI21482
True,True,True,False,False,True,True,False,False,False,False,False,BF-MATD-2407
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1108464
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-900634376
False,False,False,False,False,False,False,False,False,False,False,False,IN-AR-775
False,True,False,False,False,False,False,False,False,False,False,False,ML-NIF-055000335T
True,False,False,False,False,False,True,False,True,False,True,True,GB-CHC-1093861
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-RC000659
False,False,False,False,False,False,False,False,False,False,False,False,DE-CR-VR9971
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-53-0242652
False,False,False,False,False,False,False,False,False,False,False,False,LB-MOI-17312
False,False,False,False,False,False,False,False,False,False,False,False,SE-ON-802425-8702
True,False,False,False,False,False,False,False,False,False,False,False,EG-MOSS-3959350
True,False,True,False,False,False,False,False,False,False,False,False,BJ-IFU-6201200599008
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1054369
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-91-1157127
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1024903
False,False,False,False,False,False,False,False,False,False,True,False,GB-COH-11126312
False,False,False,False,False,False,False,False,False,False,False,False,FI-PRO-1993025-9
False,False,False,False,False,False,False,False,True,False,False,False,US-EIN-550825466
False,False,False,False,False,False,False,False,True,False,False,False,US-EIN-463668128
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-206658
False,False,True,False,False,False,False,False,False,False,False,False,NL-KVK-08215619-201210000
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1109789
False,False,False,False,False,False,False,False,False,False,False,False,sacu
True,True,True,True,True,True,True,True,True,True,True,True,IN-MHA-094421114
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-262048480
False,False,True,False,False,False,False,False,False,False,False,False,LB-MOI-30-ed
True,False,False,False,False,False,False,False,False,False,False,False,XM-DAC-576
False,False,False,False,False,False,False,False,False,False,False,False,TZ-TRA-101-091-759
False,False,False,False,False,False,False,False,False,False,False,False,GH-DSW-2000
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1160256
False,True,False,True,False,False,False,False,False,False,False,False,XI-IATI-NSO
False,False,False,False,False,False,False,False,False,False,False,True,SS-RRC-140
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1091105
False,False,False,False,False,False,False,False,False,False,False,False,DE-CR-RA000220-VR3810
True,True,True,True,True,True,True,True,True,True,True,True,NL-KVK-58076573
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-11-3803281
True,True,True,True,True,True,True,True,True,True,True,True,GB-COH-10633588
False,False,False,False,False,False,False,False,False,False,False,False,NG-CAC-RC-1368639
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-4887855
False,False,False,False,False,False,False,False,False,False,False,False,XI-IATI-ACATBA
True,False,True,True,False,True,False,False,False,False,False,False,IN-MCA-U74140DL1998PLC097579
False,False,True,False,False,False,False,False,False,False,False,False,ZA-NPO-155669
False,False,False,False,False,False,False,False,False,False,False,False,SE-ON-802004-1524
False,False,False,False,False,False,False,False,False,False,False,False,SO-COA-107-0081-2023
True,True,False,False,False,False,True,False,False,False,False,False,EG-CR-117508
True,True,True,True,False,True,True,False,True,False,False,False,BE-BCE_KBO-0420790948
False,False,False,False,False,False,False,False,False,False,False,False,ZA-NPO-036-515
False,False,False,False,False,False,False,False,False,False,False,False,ZW-PVO-26/79
False,False,False,False,False,False,False,False,False,False,False,False,NG-CAC-692943
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-03613839
False,False,False,False,False,False,False,False,False,False,False,False,CH-FDJP-106064950
False,False,False,False,False,False,False,False,False,False,False,False,-
False,False,False,False,False,False,False,False,False,False,False,False,DK-CVR-26487013
True,False,False,False,False,False,False,False,False,False,False,False,XI-IATI-RUF
True,False,False,False,False,False,False,False,True,False,False,False,IN-MHA-231650063
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1049160
True,False,False,False,False,False,False,False,False,False,True,False,NL-KVK-91420784
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-08567552
True,False,False,False,False,False,False,False,False,False,False,False,CO-RUE-800121811
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-US-EIN-300739799
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-328273
True,False,True,False,False,True,False,False,False,False,False,False,US-EIN-14-1945286
False,False,False,False,False,False,False,False,False,False,False,False,AF-MOE-118
False,False,False,False,False,False,False,False,False,False,False,False,NL-KVK-34148682
False,False,True,True,False,False,False,False,False,False,False,False,NL-KVK-70333564
True,True,True,False,False,True,True,False,False,False,False,False,TN-RNE-1540791FPN000
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-8835431
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-12482833
False,False,False,False,False,False,False,False,False,False,False,False,LB-MOI-2402520
False,False,False,False,False,False,False,False,False,False,False,False,ZA-CIP-M2011003386
True,False,True,False,False,False,False,False,True,False,False,False,SN-NINEA-004487121
False,False,False,False,False,False,False,False,False,False,False,False,ES-NIF-G79408852
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1157722
False,False,False,False,False,False,False,False,False,False,False,False,NG-CAC-IT-NO96562
True,True,True,True,True,True,True,True,True,False,False,False,BE-BCE_KBO-0425410524
False,False,True,True,False,False,False,False,False,False,False,False,US-EIN-20-4451390
False,False,False,False,False,False,False,False,False,False,False,False,DK-CVR-35429867
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-RC000631
False,False,False,True,False,False,False,False,False,False,False,False,UG-RSB-80020001996190
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-RC000297
False,False,False,False,False,False,False,False,False,False,False,False,NP-SWC-10136
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-133615533
True,True,True,False,False,True,True,False,False,False,False,False,ID-DJP-018321174017000
False,False,False,False,False,False,False,False,False,False,False,False,DK-CVR-31378028
False,False,False,False,False,False,False,False,False,False,False,False,NG-CAC-83813
False,False,False,False,False,False,False,False,False,False,False,False,DK-CVR-14723692
False,False,False,False,False,False,False,False,False,False,False,False,RW-RGB-101-RGB-NGO-2014
False,False,True,False,False,False,False,False,False,False,False,False,JO-CCD-200006694
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-06368740
True,True,True,True,True,True,True,True,True,False,False,False,BE-BCE_KBO-0422717486
False,False,False,False,False,True,False,False,False,False,False,False,MU-CR-C134274
True,False,True,False,False,False,False,False,False,False,False,False,MY-SSM-199601006465
False,False,True,False,False,False,False,False,False,False,False,False,DE-CR-RA000217-HRB157125B
True,False,False,False,False,False,False,False,False,False,False,False,GB-COH-02962250
False,False,False,False,False,False,False,False,False,False,False,False,XI-IATI-UNPF
False,False,True,False,False,False,False,False,False,False,False,False,US-EIN-52-1818273
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-042103594
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1045348
False,False,False,False,False,False,False,False,False,False,False,False,NL-KVK-41153698
False,False,False,False,False,False,False,False,False,False,False,False,CA-CRA_ACR-811793611
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-02515034
False,False,True,False,False,False,False,False,False,False,False,False,XI-IATI-US-EIN-81-3014704
True,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-328206
True,True,True,True,True,True,True,True,True,True,True,True,GB-COH-2732176
False,False,True,False,False,False,False,False,False,False,False,False,ET-CSA-CSA-0009
True,True,True,True,True,True,True,True,True,False,False,False,BE-BCE_KBO-0448755949
False,False,False,False,False,False,False,False,False,False,False,False,UG-NGB-10890
False,False,True,False,False,False,False,False,False,False,False,False,RW-RGB-77-RGB-NGO-2013
False,False,False,False,False,False,False,False,False,False,False,False,NP-IRD-201252183
False,False,False,False,False,True,False,False,False,False,False,False,BD-ROC-C-107131
False,True,True,True,True,True,True,False,False,False,False,False,GB-COH-OC301540
False,False,False,False,False,False,False,False,False,False,False,False,LB-MOI-853
True,True,True,False,False,True,False,False,False,False,False,False,JO-COA-0301-57112
True,True,True,True,True,True,True,True,True,True,True,True,SN-NINEA-500116143V0
False,False,False,False,False,False,False,False,False,False,False,False,ID-KHH-0018020AH0107
False,False,False,False,False,False,False,False,False,False,False,False,NP-SWC-46024
True,False,False,False,False,False,False,False,True,False,False,False,KE-KRA-P051119468K
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1084729
False,False,False,False,False,False,False,False,False,False,False,False,AR-CENOC-16969-A
True,True,True,True,True,True,True,True,True,False,False,False,BE-BCE_KBO-0410057701
True,False,True,True,False,False,False,False,False,False,False,False,GH-RGD-CG109732014
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1062638
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-52-21315531
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-47-4128047
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-10333897
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-313757
False,False,False,True,False,False,False,False,False,False,False,False,IN-MHA-1070-99-2000
False,True,True,True,True,True,True,False,False,False,False,False,NL-KVK-41185216
True,False,True,False,False,False,False,False,False,False,False,False,GH-RGD-GH-DSW-1334
False,False,False,False,False,False,False,False,False,False,False,False,GB-UKPRN-10007783
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-30-0805768
False,False,True,False,False,False,False,False,True,False,False,False,NL-KVK-32022621
True,False,False,False,False,False,False,False,False,False,False,False,UG-NGO-1317
True,False,False,False,False,False,False,False,False,False,False,False,NL-KVK-51018586
False,False,False,False,False,False,False,False,False,False,False,False,KE-NCB-OP.218/051/2008/095/5572
False,False,False,False,False,False,False,False,False,False,False,False,KE-NCB-218/051/9384/74
False,False,True,False,False,False,False,False,False,False,False,False,NO-BRC-980997278
False,False,False,False,False,False,False,False,False,False,False,False,GB-SC-SC015263
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-877338
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1122299
True,True,True,True,False,True,True,False,True,False,False,False,NL-KVK-51756811
False,False,False,False,False,False,False,False,False,False,False,False,NG-CAC-37051
False,False,False,False,False,False,False,False,False,False,False,False,ET-MOT-020/4/007
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1053389
False,False,False,False,False,False,False,False,False,False,False,False,AT-UID-U74408937
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-52-1497470
False,False,False,False,False,False,False,False,False,False,False,False,GB-HESA-10004113
False,False,False,False,False,False,False,False,False,False,False,False,NG-CAC-57289
False,False,False,False,False,False,True,False,False,False,False,False,US-EIN-13-1624114
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-02863827
False,False,False,False,False,False,False,False,False,False,False,False,DK-CVR-16077593
False,False,False,False,False,False,False,False,False,False,False,False,XI-IATI-ESFD
False,False,True,False,True,True,True,False,False,True,False,False,GB-COH-02188452
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-300108263
False,False,False,False,False,False,False,False,False,False,False,False,TZ-TRA-102-316-134
False,False,False,False,False,False,False,False,False,False,False,False,TZ-TRA-www.idydc.or.tz
False,False,True,False,False,False,False,False,False,False,False,False,BJ-IFU-6200901944008
False,False,False,False,False,False,False,False,False,False,False,False,NL-KVK-81042582
True,False,True,False,False,True,True,False,False,False,False,False,NL-KVK-08134161
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-7207947
False,False,False,False,False,False,False,False,False,False,False,False,NL-KVK-40539494
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1174115
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1104287
False,False,False,False,False,False,False,False,False,False,False,False,UG-RSB-80010003259159/105066
False,False,False,False,False,False,False,False,False,False,False,False,US-EIN-833732786
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1119168
True,False,False,False,False,False,False,False,True,False,False,False,DK-CVR-20074035
False,False,False,False,False,False,False,False,False,False,False,False,GB-SC-037597
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1135156
False,False,False,False,False,False,False,False,False,False,False,False,GH-RGD-CG077262013
True,False,False,False,False,False,False,False,True,False,False,False,IN-MHA-147110006
False,False,True,False,False,False,False,False,False,False,False,False,US-EIN-26-0126537
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-290836
False,False,False,False,False,False,False,False,False,False,False,False,NL-KVK-41150792
False,False,False,False,False,False,False,False,False,False,False,False,NL-KVK-855689493
False,False,True,False,False,False,False,False,False,False,False,False,BJ-IFU-6200901851300
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1142476
False,False,False,False,False,False,False,False,False,False,False,False,DK-CVR-58185728
False,False,False,False,False,False,False,False,False,False,False,False,NL-KVK-24365461
True,False,False,False,False,False,False,False,False,False,True,False,CH-FDJP-CHE109668357
False,False,False,False,False,False,False,False,False,False,False,False,CO-CCB-01952534
False,False,False,True,False,False,False,False,False,False,False,False,NL-KVK-33226495
True,False,True,False,False,False,False,False,False,False,False,False,AF-MOE-1212
False,False,False,False,False,False,False,False,False,False,False,False,ID-KHH-0000871
False,False,False,False,False,False,False,False,False,False,False,False,AM-SRALE-222.160.00823
True,False,True,False,False,False,False,False,True,False,False,False,NL-KVK-27293385
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-OC350651
True,True,True,True,False,True,True,False,False,False,False,False,HK-CR-1494242
False,False,False,False,False,False,False,False,False,False,False,False,MW-MRA-20123139
True,False,True,False,False,False,False,False,False,False,False,True,NL-KVK-41201198
True,True,True,False,False,True,True,False,False,False,False,False,BO-NIT-1013209020
True,False,False,False,False,False,False,False,False,False,False,False,JO-CCD-200178924
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-07629751
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1096908
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-353570
True,True,True,True,True,True,True,True,True,True,True,True,NL-KVK-41201806
False,False,False,False,False,False,False,False,False,False,False,False,PE-SUNARP-11744379
False,False,False,False,False,False,False,False,False,False,False,False,UG-NGB-63360
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-4884328
True,True,True,False,False,False,False,False,False,False,False,False,BE-BCE_KBO-0409597544
True,True,True,True,True,True,True,True,True,True,True,True,UG-RSB-29587
False,False,False,False,False,False,False,False,False,False,False,False,IE-CHY-6998
True,True,True,True,False,False,False,False,False,False,False,False,XM-DAC-45001
True,False,True,False,False,False,False,False,False,False,False,False,NL-KVK-34308169
False,False,False,False,False,False,False,False,False,False,False,False,JO-CCD-200167994
False,False,False,False,False,False,False,False,False,False,False,False,MU-CR-C191439
False,False,False,False,False,False,False,False,False,False,False,False,ID-DJP-030079198015000
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-06274284
True,False,True,False,False,False,False,False,False,False,False,False,ZA-NPO-189357
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1175658
False,False,False,False,False,False,False,False,False,False,False,False,NL-KVK-70292388
True,False,True,False,False,False,False,False,False,False,False,False,BJ-IFU-6201101048400
True,False,False,False,False,False,False,False,True,False,False,False,MW-CNM-C057/1998
False,False,False,False,False,False,False,False,False,False,False,False,DK-CVR-42047007
False,False,False,False,False,False,False,False,False,False,False,False,KE-KRA-P051172537S
True,True,False,False,False,False,False,False,True,False,False,False,BE-BCE_KBO-0406694670
True,False,False,False,False,False,False,False,False,False,False,False,NL-KVK-66926262
True,False,False,False,False,False,False,False,False,False,False,False,XI-IATI-CHSA
False,False,True,False,False,False,False,False,False,False,False,False,GH-RGD-CG220182018
False,False,False,False,False,False,False,False,False,False,False,False,NL-KVK-57504091
True,False,False,False,True,True,True,True,False,False,True,False,US-EIN-522112460
False,False,False,False,False,False,False,False,False,False,False,False,FR-PDR-W691075333
False,False,False,False,False,False,False,False,False,False,False,False,NG-CAC-495140
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-291824
False,False,False,False,False,False,False,False,True,False,False,False,CD-COA-XI-IATI-DKTDRC
True,False,True,True,False,False,False,False,False,False,False,False,NL-KVK-41177601
False,False,True,False,False,False,False,False,False,False,False,False,GB-COH-1123241
False,False,False,False,False,False,False,False,False,False,False,False,NL-KVK-41169658
True,True,True,True,False,True,True,False,True,True,False,True,NL-KVK-41152786
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-800672
False,False,False,False,False,False,False,False,False,False,False,False,NL-KVK-27364265
False,False,False,False,False,False,False,False,False,False,False,True,CH-FDJP-CHE-110347351
False,False,False,False,False,False,False,False,False,False,False,False,TZ-TRA-121-406-209
False,False,False,False,False,False,False,False,False,False,False,False,XI-IATI-ZA-CIP-2005-028883-23
False,False,True,False,False,False,False,False,False,False,False,False,NL-KVK-27290536
False,False,False,False,False,False,False,False,False,False,False,False,GB-COH-11373728
False,False,False,False,False,False,False,False,False,False,False,False,KH-INGO-20201231
True,False,True,False,False,False,False,False,True,False,False,False,ZA-PBO-064-502
True,True,False,False,False,False,False,False,False,False,False,False,XI-IATI-FIABEL
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-213251
False,False,False,False,False,False,False,False,False,False,False,False,KE-NCB-9381
True,True,True,False,False,False,False,False,True,False,False,False,NL-KVK-41207580
False,False,False,False,False,False,False,False,False,False,False,False,GB-CHC-1173320
True,True,True,True,False,True,True,False,True,True,True,True,GB-COH-03122495
False,False,True,False,False,False,False,False,False,False,False,False,BI-NIF-4000450306
